time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2022/03/25/14:18:06.723459,1038,1648185486,722938886,map,631.833540054,260.554937942,0.0,0.0,-0.0,-0.998588015571,-0.0531222661178
2022/03/25/14:18:06.823911,1039,1648185486,823407049,map,631.232568186,260.610431838,0.0,0.0,-0.0,-0.998272256804,-0.0587579892099
2022/03/25/14:18:06.924102,1040,1648185486,923532567,map,631.232568186,260.610431838,0.0,0.0,-0.0,-0.998272256804,-0.0587579892099
2022/03/25/14:18:07.023783,1041,1648185487,23229804,map,630.63159632,260.654826954,0.0,0.0,-0.0,-0.998418638596,-0.0562158527903
2022/03/25/14:18:07.124109,1042,1648185487,123447300,map,630.63159632,260.654826954,0.0,0.0,-0.0,-0.998418638596,-0.0562158527903
2022/03/25/14:18:07.224258,1043,1648185487,223483706,map,630.63159632,260.654826954,0.0,0.0,-0.0,-0.998418638596,-0.0562158527903
2022/03/25/14:18:07.324133,1044,1648185487,323537714,map,630.057137918,260.754715965,0.0,0.0,-0.0,-0.997714816421,-0.0675658574613
2022/03/25/14:18:07.423813,1045,1648185487,423183341,map,630.057137918,260.754715965,0.0,0.0,-0.0,-0.997714816421,-0.0675658574613
2022/03/25/14:18:07.523821,1046,1648185487,523248371,map,629.482679514,260.810209861,0.0,0.0,-0.0,-0.998756036173,-0.0498636160769
2022/03/25/14:18:07.623968,1047,1648185487,623465088,map,629.482679514,260.810209861,0.0,0.0,-0.0,-0.998756036173,-0.0498636160769
2022/03/25/14:18:07.724097,1048,1648185487,723503940,map,629.482679514,260.810209861,0.0,0.0,-0.0,-0.998756036173,-0.0498636160769
2022/03/25/14:18:07.823800,1049,1648185487,823241077,map,628.908221112,260.921197652,0.0,0.0,-0.0,-0.998394494271,-0.0566430384846
2022/03/25/14:18:07.924074,1050,1648185487,923439165,map,628.908221112,260.921197652,0.0,0.0,-0.0,-0.998394494271,-0.0566430384846
2022/03/25/14:18:08.023817,1051,1648185488,23230592,map,628.316087066,260.987790327,0.0,0.0,-0.0,-0.998692337311,-0.0511235307583
2022/03/25/14:18:08.124125,1052,1648185488,123526062,map,628.316087066,260.987790327,0.0,0.0,-0.0,-0.998692337311,-0.0511235307583
2022/03/25/14:18:08.223863,1053,1648185488,223257364,map,628.316087066,260.987790327,0.0,0.0,-0.0,-0.998692337311,-0.0511235307583
2022/03/25/14:18:08.323899,1054,1648185488,323315680,map,627.768142129,261.021086664,0.0,0.0,-0.0,-0.998741775113,-0.050148446083
2022/03/25/14:18:08.423854,1055,1648185488,423229810,map,627.768142129,261.021086664,0.0,0.0,-0.0,-0.998741775113,-0.050148446083
2022/03/25/14:18:08.524022,1056,1648185488,523477301,map,627.167170262,261.098778117,0.0,0.0,-0.0,-0.996770222294,-0.0803064377754
2022/03/25/14:18:08.623812,1057,1648185488,623256192,map,627.167170262,261.098778117,0.0,0.0,-0.0,-0.996770222294,-0.0803064377754
2022/03/25/14:18:08.724096,1058,1648185488,723435149,map,627.167170262,261.098778117,0.0,0.0,-0.0,-0.996770222294,-0.0803064377754
2022/03/25/14:18:08.823988,1059,1648185488,823443215,map,626.601549681,261.143173234,0.0,0.0,-0.0,-0.999038253025,-0.0438471092821
2022/03/25/14:18:08.923827,1060,1648185488,923195393,map,626.601549681,261.143173234,0.0,0.0,-0.0,-0.999038253025,-0.0438471092821
2022/03/25/14:18:09.023754,1061,1648185489,23187997,map,626.035929101,261.365148815,0.0,0.0,-0.0,-0.99835586236,-0.057319910073
2022/03/25/14:18:09.123609,1062,1648185489,123055781,map,626.035929101,261.365148815,0.0,0.0,-0.0,-0.99835586236,-0.057319910073
2022/03/25/14:18:09.223696,1063,1648185489,223206762,map,625.434957233,261.376247595,0.0,0.0,-0.0,-0.999039649148,-0.0438152876349
2022/03/25/14:18:09.323785,1064,1648185489,323198048,map,625.434957233,261.376247595,0.0,0.0,-0.0,-0.999039649148,-0.0438152876349
2022/03/25/14:18:09.423660,1065,1648185489,423097618,map,625.434957233,261.376247595,0.0,0.0,-0.0,-0.999039649148,-0.0438152876349
2022/03/25/14:18:09.523703,1066,1648185489,523155931,map,624.816309723,261.409543932,0.0,0.0,-0.0,-0.997492276834,-0.0707754029104
2022/03/25/14:18:09.623765,1067,1648185489,623238831,map,624.816309723,261.409543932,0.0,0.0,-0.0,-0.997492276834,-0.0707754029104
2022/03/25/14:18:09.723784,1068,1648185489,723238793,map,624.816309723,261.409543932,0.0,0.0,-0.0,-0.997492276834,-0.0707754029104
2022/03/25/14:18:09.823756,1069,1648185489,823189089,map,624.188824391,261.453939048,0.0,0.0,-0.0,-0.998536505147,-0.0540818628412
2022/03/25/14:18:09.923797,1070,1648185489,923245816,map,624.188824391,261.453939048,0.0,0.0,-0.0,-0.998536505147,-0.0540818628412
2022/03/25/14:18:10.023819,1071,1648185490,23254608,map,623.552501238,261.509432944,0.0,0.0,-0.0,-0.998004027736,-0.0631503018385
2022/03/25/14:18:10.123478,1072,1648185490,122986150,map,623.552501238,261.509432944,0.0,0.0,-0.0,-0.998004027736,-0.0631503018385
2022/03/25/14:18:10.223551,1073,1648185490,223041718,map,622.916178084,261.576025618,0.0,0.0,-0.0,-0.998087832569,-0.0618116370732
2022/03/25/14:18:10.323581,1074,1648185490,323026675,map,622.916178084,261.576025618,0.0,0.0,-0.0,-0.998087832569,-0.0618116370732
2022/03/25/14:18:10.423588,1075,1648185490,423046146,map,622.916178084,261.576025618,0.0,0.0,-0.0,-0.998087832569,-0.0618116370732
2022/03/25/14:18:10.523644,1076,1648185490,523108502,map,622.27101711,261.642618293,0.0,0.0,-0.0,-0.999002401016,-0.0446564974519
2022/03/25/14:18:10.623619,1077,1648185490,623009843,map,622.27101711,261.642618293,0.0,0.0,-0.0,-0.999002401016,-0.0446564974519
2022/03/25/14:18:10.724054,1078,1648185490,723477282,map,621.625856134,261.709210967,0.0,0.0,-0.0,-0.998837512742,-0.0482039743092
2022/03/25/14:18:10.824153,1079,1648185490,823505471,map,621.625856134,261.709210967,0.0,0.0,-0.0,-0.998837512742,-0.0482039743092
2022/03/25/14:18:10.923975,1080,1648185490,923309108,map,621.625856134,261.709210967,0.0,0.0,-0.0,-0.998837512742,-0.0482039743092
2022/03/25/14:18:11.023908,1081,1648185491,23232158,map,620.971857338,261.809099979,0.0,0.0,-0.0,-0.998615101245,-0.0526106411842
2022/03/25/14:18:11.123662,1082,1648185491,122977252,map,620.971857338,261.809099979,0.0,0.0,-0.0,-0.998615101245,-0.0526106411842
2022/03/25/14:18:11.224139,1083,1648185491,223540031,map,620.30902072,261.886791433,0.0,0.0,-0.0,-0.998294061977,-0.0583863496194
2022/03/25/14:18:11.323706,1084,1648185491,323088702,map,620.30902072,261.886791433,0.0,0.0,-0.0,-0.998294061977,-0.0583863496194
2022/03/25/14:18:11.423836,1085,1648185491,423246928,map,620.30902072,261.886791433,0.0,0.0,-0.0,-0.998294061977,-0.0583863496194
2022/03/25/14:18:11.523991,1086,1648185491,523474944,map,619.655021923,261.986680445,0.0,0.0,-0.0,-0.998281484399,-0.0586010060133
2022/03/25/14:18:11.623538,1087,1648185491,622984767,map,619.655021923,261.986680445,0.0,0.0,-0.0,-0.998281484399,-0.0586010060133
2022/03/25/14:18:11.723536,1088,1648185491,722938582,map,618.992185305,262.053273119,0.0,0.0,-0.0,-0.998884252494,-0.047225524029
2022/03/25/14:18:11.823813,1089,1648185491,823209723,map,618.992185305,262.053273119,0.0,0.0,-0.0,-0.998884252494,-0.047225524029
2022/03/25/14:18:11.923900,1090,1648185491,923322890,map,618.992185305,262.053273119,0.0,0.0,-0.0,-0.998884252494,-0.047225524029
2022/03/25/14:18:12.023727,1091,1648185492,23155416,map,618.329348686,262.142063352,0.0,0.0,-0.0,-0.998471201469,-0.055274404899
2022/03/25/14:18:12.123649,1092,1648185492,123039003,map,618.329348686,262.142063352,0.0,0.0,-0.0,-0.998471201469,-0.055274404899
2022/03/25/14:18:12.223793,1093,1648185492,223182577,map,618.329348686,262.142063352,0.0,0.0,-0.0,-0.998471201469,-0.055274404899
2022/03/25/14:18:12.323991,1094,1648185492,323471305,map,617.657674248,262.197557247,0.0,0.0,-0.0,-0.999922962415,-0.0124124628883
2022/03/25/14:18:12.423907,1095,1648185492,423376988,map,617.657674248,262.197557247,0.0,0.0,-0.0,-0.999922962415,-0.0124124628883
2022/03/25/14:18:12.523754,1096,1648185492,523211169,map,616.994837629,262.308545038,0.0,0.0,-0.0,-0.996766983761,-0.0803466246005
2022/03/25/14:18:12.623518,1097,1648185492,622990360,map,616.994837629,262.308545038,0.0,0.0,-0.0,-0.996766983761,-0.0803466246005
2022/03/25/14:18:12.723906,1098,1648185492,723342843,map,616.332001011,262.40843405,0.0,0.0,-0.0,-0.998074686269,-0.0620235489919
2022/03/25/14:18:12.824123,1099,1648185492,823525253,map,616.332001011,262.40843405,0.0,0.0,-0.0,-0.998074686269,-0.0620235489919
2022/03/25/14:18:12.923868,1100,1648185492,923229519,map,616.332001011,262.40843405,0.0,0.0,-0.0,-0.998074686269,-0.0620235489919
2022/03/25/14:18:13.023890,1101,1648185493,23280890,map,615.669164393,262.497224283,0.0,0.0,-0.0,-0.997965359797,-0.0637584554749
2022/03/25/14:18:13.123598,1102,1648185493,122987352,map,615.669164393,262.497224283,0.0,0.0,-0.0,-0.997965359797,-0.0637584554749
2022/03/25/14:18:13.223716,1103,1648185493,223152952,map,614.988652131,262.574915737,0.0,0.0,-0.0,-0.99795039313,-0.0639922874371
2022/03/25/14:18:13.323572,1104,1648185493,323031904,map,614.988652131,262.574915737,0.0,0.0,-0.0,-0.99795039313,-0.0639922874371
2022/03/25/14:18:13.423573,1105,1648185493,423004866,map,614.988652131,262.574915737,0.0,0.0,-0.0,-0.99795039313,-0.0639922874371
2022/03/25/14:18:13.524027,1106,1648185493,523448437,map,614.30813987,262.663705969,0.0,0.0,-0.0,-0.997845243434,-0.0656115093294
2022/03/25/14:18:13.623583,1107,1648185493,622988577,map,614.30813987,262.663705969,0.0,0.0,-0.0,-0.997845243434,-0.0656115093294
2022/03/25/14:18:13.723796,1108,1648185493,723204074,map,614.30813987,262.663705969,0.0,0.0,-0.0,-0.997845243434,-0.0656115093294
2022/03/25/14:18:13.823978,1109,1648185493,823299136,map,613.63646543,262.752496202,0.0,0.0,-0.0,-0.997949482775,-0.0640064827096
2022/03/25/14:18:13.923907,1110,1648185493,923304154,map,613.63646543,262.752496202,0.0,0.0,-0.0,-0.997949482775,-0.0640064827096
2022/03/25/14:18:14.024060,1111,1648185494,23501131,map,612.964790991,262.852385214,0.0,0.0,-0.0,-0.998269445736,-0.0588057285401
2022/03/25/14:18:14.123608,1112,1648185494,122978924,map,612.964790991,262.852385214,0.0,0.0,-0.0,-0.998269445736,-0.0588057285401
2022/03/25/14:18:14.223976,1113,1648185494,223451402,map,612.301954372,262.952274226,0.0,0.0,-0.0,-0.997616169144,-0.0690070942836
2022/03/25/14:18:14.324122,1114,1648185494,323484362,map,612.301954372,262.952274226,0.0,0.0,-0.0,-0.997616169144,-0.0690070942836
2022/03/25/14:18:14.423495,1115,1648185494,422954586,map,612.301954372,262.952274226,0.0,0.0,-0.0,-0.997616169144,-0.0690070942836
2022/03/25/14:18:14.523780,1116,1648185494,523265790,map,611.621442111,263.052163237,0.0,0.0,-0.0,-0.99744343396,-0.0714604509538
2022/03/25/14:18:14.623847,1117,1648185494,623322853,map,611.621442111,263.052163237,0.0,0.0,-0.0,-0.99744343396,-0.0714604509538
2022/03/25/14:18:14.723892,1118,1648185494,723371012,map,611.621442111,263.052163237,0.0,0.0,-0.0,-0.99744343396,-0.0714604509538
2022/03/25/14:18:14.824060,1119,1648185494,823511464,map,610.923254207,263.107657133,0.0,0.0,-0.0,-0.998713279277,-0.0507127774322
2022/03/25/14:18:14.923832,1120,1648185494,923265928,map,610.923254207,263.107657133,0.0,0.0,-0.0,-0.998713279277,-0.0507127774322
2022/03/25/14:18:15.023894,1121,1648185495,23330167,map,610.225066302,263.207546145,0.0,0.0,-0.0,-0.998062461586,-0.0622199547883
2022/03/25/14:18:15.123450,1122,1648185495,122947934,map,610.225066302,263.207546145,0.0,0.0,-0.0,-0.998062461586,-0.0622199547883
2022/03/25/14:18:15.223552,1123,1648185495,223062692,map,609.53571622,263.318533936,0.0,0.0,-0.0,-0.996793405317,-0.0800181674192
2022/03/25/14:18:15.323728,1124,1648185495,323310418,map,609.53571622,263.318533936,0.0,0.0,-0.0,-0.996793405317,-0.0800181674192
2022/03/25/14:18:15.423795,1125,1648185495,423200044,map,609.53571622,263.318533936,0.0,0.0,-0.0,-0.996793405317,-0.0800181674192
2022/03/25/14:18:15.524122,1126,1648185495,523486159,map,608.855203958,263.440620506,0.0,0.0,-0.0,-0.997733340115,-0.0672917678647
2022/03/25/14:18:15.624098,1127,1648185495,623521481,map,608.855203958,263.440620506,0.0,0.0,-0.0,-0.997733340115,-0.0672917678647
2022/03/25/14:18:15.723882,1128,1648185495,723293969,map,608.855203958,263.440620506,0.0,0.0,-0.0,-0.997733340115,-0.0672917678647
2022/03/25/14:18:15.824090,1129,1648185495,823474687,map,608.130502589,263.551608297,0.0,0.0,-0.0,-0.996363431702,-0.085205117027
2022/03/25/14:18:15.923978,1130,1648185495,923444525,map,608.130502589,263.551608297,0.0,0.0,-0.0,-0.996363431702,-0.085205117027
2022/03/25/14:18:16.024001,1131,1648185496,23450215,map,607.414639041,263.673694866,0.0,0.0,-0.0,-0.996412946645,-0.0846241086067
2022/03/25/14:18:16.124027,1132,1648185496,123387643,map,607.414639041,263.673694866,0.0,0.0,-0.0,-0.996412946645,-0.0846241086067
2022/03/25/14:18:16.224102,1133,1648185496,223456610,map,607.414639041,263.673694866,0.0,0.0,-0.0,-0.996412946645,-0.0846241086067
2022/03/25/14:18:16.324075,1134,1648185496,323452157,map,606.698775493,263.762485099,0.0,0.0,-0.0,-0.998001784169,-0.0631857483571
2022/03/25/14:18:16.423508,1135,1648185496,422945647,map,606.698775493,263.762485099,0.0,0.0,-0.0,-0.998001784169,-0.0631857483571
2022/03/25/14:18:16.523918,1136,1648185496,523288088,map,605.991749768,263.87347289,0.0,0.0,-0.0,-0.996245735801,-0.0865703985067
2022/03/25/14:18:16.624047,1137,1648185496,623429246,map,605.991749768,263.87347289,0.0,0.0,-0.0,-0.996245735801,-0.0865703985067
2022/03/25/14:18:16.723827,1138,1648185496,723228687,map,605.991749768,263.87347289,0.0,0.0,-0.0,-0.996245735801,-0.0865703985067
2022/03/25/14:18:16.823578,1139,1648185496,822978201,map,605.284724042,264.006658239,0.0,0.0,-0.0,-0.995398464765,-0.0958222121583
2022/03/25/14:18:16.923818,1140,1648185496,923252874,map,605.284724042,264.006658239,0.0,0.0,-0.0,-0.995398464765,-0.0958222121583
2022/03/25/14:18:17.023843,1141,1648185497,23259401,map,604.568860494,264.162041147,0.0,0.0,-0.0,-0.997821151567,-0.0659768859923
2022/03/25/14:18:17.123623,1142,1648185497,122980168,map,604.568860494,264.162041147,0.0,0.0,-0.0,-0.997821151567,-0.0659768859923
2022/03/25/14:18:17.223593,1143,1648185497,223049004,map,604.568860494,264.162041147,0.0,0.0,-0.0,-0.997821151567,-0.0659768859923
2022/03/25/14:18:17.323723,1144,1648185497,323189119,map,603.844159126,264.206436263,0.0,0.0,-0.0,-0.998811566416,-0.0487386375885
2022/03/25/14:18:17.423771,1145,1648185497,423222724,map,603.844159126,264.206436263,0.0,0.0,-0.0,-0.998811566416,-0.0487386375885
2022/03/25/14:18:17.523782,1146,1648185497,523248417,map,603.154809042,264.339621612,0.0,0.0,-0.0,-0.995466231033,-0.0951156289574
2022/03/25/14:18:17.623561,1147,1648185497,623041920,map,603.154809042,264.339621612,0.0,0.0,-0.0,-0.995466231033,-0.0951156289574
2022/03/25/14:18:17.723727,1148,1648185497,723198353,map,603.154809042,264.339621612,0.0,0.0,-0.0,-0.995466231033,-0.0951156289574
2022/03/25/14:18:17.823720,1149,1648185497,823196254,map,602.438945494,264.439510624,0.0,0.0,-0.0,-0.996487278101,-0.0837442808971
2022/03/25/14:18:17.923743,1150,1648185497,923162193,map,602.438945494,264.439510624,0.0,0.0,-0.0,-0.996487278101,-0.0837442808971
2022/03/25/14:18:18.023621,1151,1648185498,23035364,map,601.74075759,264.539399635,0.0,0.0,-0.0,-0.997327155246,-0.073065350265
2022/03/25/14:18:18.123694,1152,1648185498,123044817,map,601.74075759,264.539399635,0.0,0.0,-0.0,-0.997327155246,-0.073065350265
2022/03/25/14:18:18.223680,1153,1648185498,223146927,map,601.74075759,264.539399635,0.0,0.0,-0.0,-0.997327155246,-0.073065350265
2022/03/25/14:18:18.323977,1154,1648185498,323417654,map,601.024894042,264.628189868,0.0,0.0,-0.0,-0.996945675959,-0.0780981381762
2022/03/25/14:18:18.423759,1155,1648185498,423161225,map,601.024894042,264.628189868,0.0,0.0,-0.0,-0.996945675959,-0.0780981381762
2022/03/25/14:18:18.523790,1156,1648185498,523191820,map,600.344381781,264.761375217,0.0,0.0,-0.0,-0.995857249305,-0.090930407487
2022/03/25/14:18:18.623581,1157,1648185498,622950528,map,600.344381781,264.761375217,0.0,0.0,-0.0,-0.995857249305,-0.090930407487
2022/03/25/14:18:18.724157,1158,1648185498,723536910,map,600.344381781,264.761375217,0.0,0.0,-0.0,-0.995857249305,-0.090930407487
2022/03/25/14:18:18.823822,1159,1648185498,823225002,map,599.672707341,264.883461787,0.0,0.0,-0.0,-0.997202328735,-0.0747496860545
2022/03/25/14:18:18.923975,1160,1648185498,923428351,map,599.672707341,264.883461787,0.0,0.0,-0.0,-0.997202328735,-0.0747496860545
2022/03/25/14:18:19.024034,1161,1648185499,23419867,map,598.983357259,265.005548358,0.0,0.0,-0.0,-0.996335315903,-0.0855332583493
2022/03/25/14:18:19.123561,1162,1648185499,122933103,map,598.983357259,265.005548358,0.0,0.0,-0.0,-0.996335315903,-0.0855332583493
2022/03/25/14:18:19.223705,1163,1648185499,223067896,map,598.302844998,265.127634928,0.0,0.0,-0.0,-0.996224045318,-0.0868196494525
2022/03/25/14:18:19.323507,1164,1648185499,322943433,map,598.302844998,265.127634928,0.0,0.0,-0.0,-0.996224045318,-0.0868196494525
2022/03/25/14:18:19.423739,1165,1648185499,423238273,map,598.302844998,265.127634928,0.0,0.0,-0.0,-0.996224045318,-0.0868196494525
2022/03/25/14:18:19.524080,1166,1648185499,523500023,map,597.613494914,265.249721498,0.0,0.0,-0.0,-0.996403214222,-0.084738625719
2022/03/25/14:18:19.623570,1167,1648185499,622936647,map,597.613494914,265.249721498,0.0,0.0,-0.0,-0.996403214222,-0.084738625719
2022/03/25/14:18:19.723792,1168,1648185499,723187643,map,596.924144831,265.360709288,0.0,0.0,-0.0,-0.997094155164,-0.076179037393
2022/03/25/14:18:19.823671,1169,1648185499,823033847,map,596.924144831,265.360709288,0.0,0.0,-0.0,-0.997094155164,-0.076179037393
2022/03/25/14:18:19.924040,1170,1648185499,923482894,map,596.924144831,265.360709288,0.0,0.0,-0.0,-0.997094155164,-0.076179037393
2022/03/25/14:18:20.023815,1171,1648185500,23248888,map,596.208281285,265.460598301,0.0,0.0,-0.0,-0.996465070498,-0.0840081143554
2022/03/25/14:18:20.123540,1172,1648185500,122944157,map,596.208281285,265.460598301,0.0,0.0,-0.0,-0.996465070498,-0.0840081143554
2022/03/25/14:18:20.223737,1173,1648185500,223167519,map,595.501255558,265.571586091,0.0,0.0,-0.0,-0.99693205057,-0.0782718758347
2022/03/25/14:18:20.323808,1174,1648185500,323206125,map,595.501255558,265.571586091,0.0,0.0,-0.0,-0.99693205057,-0.0782718758347
2022/03/25/14:18:20.423798,1175,1648185500,423175087,map,595.501255558,265.571586091,0.0,0.0,-0.0,-0.99693205057,-0.0782718758347
2022/03/25/14:18:20.523543,1176,1648185500,522997312,map,594.803067653,265.682573882,0.0,0.0,-0.0,-0.996440483475,-0.0842992460888
2022/03/25/14:18:20.623645,1177,1648185500,623052310,map,594.803067653,265.682573882,0.0,0.0,-0.0,-0.996440483475,-0.0842992460888
2022/03/25/14:18:20.723786,1178,1648185500,723229936,map,594.104879749,265.804660452,0.0,0.0,-0.0,-0.996427177897,-0.084456374236
2022/03/25/14:18:20.823793,1179,1648185500,823237369,map,594.104879749,265.804660452,0.0,0.0,-0.0,-0.996427177897,-0.084456374236
2022/03/25/14:18:20.923816,1180,1648185500,923201556,map,594.104879749,265.804660452,0.0,0.0,-0.0,-0.996427177897,-0.084456374236
2022/03/25/14:18:21.023747,1181,1648185501,23115298,map,593.406691845,265.948944581,0.0,0.0,-0.0,-0.99677574929,-0.0802378067268
2022/03/25/14:18:21.123570,1182,1648185501,122935618,map,593.406691845,265.948944581,0.0,0.0,-0.0,-0.99677574929,-0.0802378067268
2022/03/25/14:18:21.223568,1183,1648185501,222957157,map,592.699666119,266.059932371,0.0,0.0,-0.0,-0.997565042405,-0.0697422839537
2022/03/25/14:18:21.323969,1184,1648185501,323448651,map,592.699666119,266.059932371,0.0,0.0,-0.0,-0.997565042405,-0.0697422839537
2022/03/25/14:18:21.423975,1185,1648185501,423448428,map,592.699666119,266.059932371,0.0,0.0,-0.0,-0.997565042405,-0.0697422839537
2022/03/25/14:18:21.524101,1186,1648185501,523453406,map,591.983802571,266.159821383,0.0,0.0,-0.0,-0.996320708922,-0.0857032378213
2022/03/25/14:18:21.623570,1187,1648185501,623038461,map,591.983802571,266.159821383,0.0,0.0,-0.0,-0.996320708922,-0.0857032378213
2022/03/25/14:18:21.723781,1188,1648185501,723241690,map,591.285614667,266.281907953,0.0,0.0,-0.0,-0.996767628793,-0.0803386220397
2022/03/25/14:18:21.823867,1189,1648185501,823246772,map,591.285614667,266.281907953,0.0,0.0,-0.0,-0.996767628793,-0.0803386220397
2022/03/25/14:18:21.923713,1190,1648185501,923098214,map,591.285614667,266.281907953,0.0,0.0,-0.0,-0.996767628793,-0.0803386220397
2022/03/25/14:18:22.023579,1191,1648185502,22969617,map,590.57858894,266.403994523,0.0,0.0,-0.0,-0.996639445843,-0.0819134603746
2022/03/25/14:18:22.123478,1192,1648185502,123054294,map,590.57858894,266.403994523,0.0,0.0,-0.0,-0.996639445843,-0.0819134603746
2022/03/25/14:18:22.223741,1193,1648185502,223236914,map,589.871563215,266.514982314,0.0,0.0,-0.0,-0.997777383934,-0.0666355168722
2022/03/25/14:18:22.323728,1194,1648185502,323099639,map,589.871563215,266.514982314,0.0,0.0,-0.0,-0.997777383934,-0.0666355168722
2022/03/25/14:18:22.423755,1195,1648185502,423041504,map,589.871563215,266.514982314,0.0,0.0,-0.0,-0.997777383934,-0.0666355168722
2022/03/25/14:18:22.523599,1196,1648185502,523013208,map,589.182213131,266.625970105,0.0,0.0,-0.0,-0.996314304103,-0.0857776628307
2022/03/25/14:18:22.623532,1197,1648185502,622948623,map,589.182213131,266.625970105,0.0,0.0,-0.0,-0.996314304103,-0.0857776628307
2022/03/25/14:18:22.723783,1198,1648185502,723153577,map,589.182213131,266.625970105,0.0,0.0,-0.0,-0.996314304103,-0.0857776628307
2022/03/25/14:18:22.823939,1199,1648185502,823305157,map,588.492863049,266.725859117,0.0,0.0,-0.0,-0.997415789926,-0.0718452643211
2022/03/25/14:18:22.924073,1200,1648185502,923410332,map,588.492863049,266.725859117,0.0,0.0,-0.0,-0.997415789926,-0.0718452643211
2022/03/25/14:18:23.024096,1201,1648185503,23458423,map,587.803512966,266.836846907,0.0,0.0,-0.0,-0.996804275466,-0.0798826415036
2022/03/25/14:18:23.123629,1202,1648185503,123039861,map,587.803512966,266.836846907,0.0,0.0,-0.0,-0.996804275466,-0.0798826415036
2022/03/25/14:18:23.223867,1203,1648185503,223238154,map,587.123000705,266.947834699,0.0,0.0,-0.0,-0.996720104264,-0.0809261005876
2022/03/25/14:18:23.323840,1204,1648185503,323213042,map,587.123000705,266.947834699,0.0,0.0,-0.0,-0.996720104264,-0.0809261005876
2022/03/25/14:18:23.423643,1205,1648185503,423014043,map,587.123000705,266.947834699,0.0,0.0,-0.0,-0.996720104264,-0.0809261005876
2022/03/25/14:18:23.523593,1206,1648185503,523028375,map,586.442488443,267.058822489,0.0,0.0,-0.0,-0.997026079623,-0.0770648853393
2022/03/25/14:18:23.623628,1207,1648185503,623014005,map,586.442488443,267.058822489,0.0,0.0,-0.0,-0.997026079623,-0.0770648853393
2022/03/25/14:18:23.723952,1208,1648185503,723374703,map,586.442488443,267.058822489,0.0,0.0,-0.0,-0.997026079623,-0.0770648853393
2022/03/25/14:18:23.824122,1209,1648185503,823501898,map,585.770814003,267.16981028,0.0,0.0,-0.0,-0.997413657796,-0.0718748582117
2022/03/25/14:18:23.923764,1210,1648185503,923047920,map,585.770814003,267.16981028,0.0,0.0,-0.0,-0.997413657796,-0.0718748582117
2022/03/25/14:18:24.024040,1211,1648185504,23319086,map,585.099139563,267.280798071,0.0,0.0,-0.0,-0.996571201749,-0.0827395905533
2022/03/25/14:18:24.123516,1212,1648185504,122954857,map,585.099139563,267.280798071,0.0,0.0,-0.0,-0.996571201749,-0.0827395905533
2022/03/25/14:18:24.223554,1213,1648185504,223019142,map,584.427465125,267.391785862,0.0,0.0,-0.0,-0.995847205241,-0.0910403416811
2022/03/25/14:18:24.323539,1214,1648185504,322963234,map,584.427465125,267.391785862,0.0,0.0,-0.0,-0.995847205241,-0.0910403416811
2022/03/25/14:18:24.423803,1215,1648185504,423249275,map,584.427465125,267.391785862,0.0,0.0,-0.0,-0.995847205241,-0.0910403416811
2022/03/25/14:18:24.523890,1216,1648185504,523294834,map,583.764628506,267.502773653,0.0,0.0,-0.0,-0.997031967967,-0.0769886670356
2022/03/25/14:18:24.623943,1217,1648185504,623050551,map,583.764628506,267.502773653,0.0,0.0,-0.0,-0.997031967967,-0.0769886670356
2022/03/25/14:18:24.723920,1218,1648185504,723234837,map,583.764628506,267.502773653,0.0,0.0,-0.0,-0.997031967967,-0.0769886670356
2022/03/25/14:18:24.823921,1219,1648185504,823261375,map,583.084116245,267.602662665,0.0,0.0,-0.0,-0.997356836386,-0.0726590731762
2022/03/25/14:18:24.924162,1220,1648185504,923478598,map,583.084116245,267.602662665,0.0,0.0,-0.0,-0.997356836386,-0.0726590731762
2022/03/25/14:18:25.024189,1221,1648185505,23524204,map,582.412441805,267.713650456,0.0,0.0,-0.0,-0.997061937303,-0.0765995638532
2022/03/25/14:18:25.123601,1222,1648185505,123029470,map,582.412441805,267.713650456,0.0,0.0,-0.0,-0.997061937303,-0.0765995638532
2022/03/25/14:18:25.223657,1223,1648185505,223031928,map,581.740767366,267.813539468,0.0,0.0,-0.0,-0.997194312592,-0.0748565490338
2022/03/25/14:18:25.323838,1224,1648185505,323240046,map,581.740767366,267.813539468,0.0,0.0,-0.0,-0.997194312592,-0.0748565490338
2022/03/25/14:18:25.423842,1225,1648185505,423238767,map,581.740767366,267.813539468,0.0,0.0,-0.0,-0.997194312592,-0.0748565490338
2022/03/25/14:18:25.523863,1226,1648185505,523234571,map,581.077930747,267.913428479,0.0,0.0,-0.0,-0.996846242292,-0.0793572254298
2022/03/25/14:18:25.623610,1227,1648185505,623058841,map,581.077930747,267.913428479,0.0,0.0,-0.0,-0.996846242292,-0.0793572254298
2022/03/25/14:18:25.723910,1228,1648185505,723262740,map,580.42393195,268.013317491,0.0,0.0,-0.0,-0.997208678672,-0.0746649260452
2022/03/25/14:18:25.823948,1229,1648185505,823234308,map,580.42393195,268.013317491,0.0,0.0,-0.0,-0.997208678672,-0.0746649260452
2022/03/25/14:18:25.923948,1230,1648185505,923271158,map,580.42393195,268.013317491,0.0,0.0,-0.0,-0.997208678672,-0.0746649260452
